ID,Region,Industry Sector,Industry Category,Gas,Units,Magnitude,Amount
5297,Wellington,"Electricity, gas, water, and waste services",Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,343.79
5298,Wellington,"Electricity, gas, water, and waste services",Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,337.58
5299,Wellington,"Electricity, gas, water, and waste services",Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,331.65
5300,Wellington,"Electricity, gas, water, and waste services",Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,331.44
5301,Wellington,"Electricity, gas, water, and waste services",Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,351.56
5302,Wellington,"Electricity, gas, water, and waste services",Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,350.41
5303,Wellington,"Electricity, gas, water, and waste services",Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,342.58
5304,Wellington,"Electricity, gas, water, and waste services",Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,333.05
5305,Wellington,Construction,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,67.88
5306,Wellington,Construction,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,75.7
5307,Wellington,Construction,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,81.72
5308,Wellington,Construction,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,77.32
5309,Wellington,Construction,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,74.3
5310,Wellington,Construction,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,70.64
5311,Wellington,Construction,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,66.47
5312,Wellington,Construction,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,67.88
5313,Wellington,Construction,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,68.95
5314,Wellington,Construction,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,77.78
5315,Wellington,Construction,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,92.19
5316,Wellington,Construction,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,98.46
5317,Wellington,Construction,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,102.12
5318,Wellington,Agriculture,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,1254.3
5319,Wellington,Agriculture,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,1246.9
5320,Wellington,Agriculture,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,1169.52
5321,Wellington,Agriculture,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,1165.77
5322,Wellington,Agriculture,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,1247.4
5323,Wellington,Agriculture,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,1240.6
5324,Wellington,Agriculture,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,1201.7
5325,Wellington,Agriculture,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,1177.47
5326,Wellington,Agriculture,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,1136.35
5327,Wellington,Agriculture,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,1098.78
5328,Wellington,Agriculture,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,1162.17
5329,Wellington,Agriculture,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,1103.96
5330,Wellington,Agriculture,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,1162.07
5331,Wellington,"Electricity, gas, water, and waste services","Water, sewerage, and waste services",Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,237.21
5332,Wellington,"Electricity, gas, water, and waste services","Water, sewerage, and waste services",Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,245.57
5333,Wellington,"Electricity, gas, water, and waste services","Water, sewerage, and waste services",Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,269.16
5334,Wellington,"Electricity, gas, water, and waste services","Water, sewerage, and waste services",Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,276.52
5335,Wellington,"Electricity, gas, water, and waste services","Water, sewerage, and waste services",Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,274.07
5336,Wellington,"Electricity, gas, water, and waste services","Water, sewerage, and waste services",Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,280
5337,Wellington,"Electricity, gas, water, and waste services","Water, sewerage, and waste services",Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,282.06
5338,Wellington,"Electricity, gas, water, and waste services","Water, sewerage, and waste services",Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,274.36
5339,Wellington,"Electricity, gas, water, and waste services","Water, sewerage, and waste services",Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,275.38
5340,Wellington,"Electricity, gas, water, and waste services","Water, sewerage, and waste services",Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,295.09
5341,Wellington,"Electricity, gas, water, and waste services","Water, sewerage, and waste services",Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,290.39
5342,Wellington,"Electricity, gas, water, and waste services","Water, sewerage, and waste services",Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,284.95
5343,Wellington,"Electricity, gas, water, and waste services","Water, sewerage, and waste services",Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,272.92
5344,Wellington,Households,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,728.24
5345,Wellington,Households,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,710.59
5346,Wellington,Households,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,703.21
5347,Wellington,Households,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,722.05
5348,Wellington,Households,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,717.77
5349,Wellington,Households,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,713.18
5350,Wellington,Households,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,711.67
5351,Wellington,Households,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,715.63
5352,Wellington,Households,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,769.2
5353,Wellington,Households,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,794.41
5354,Wellington,Households,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,832.07
5355,Wellington,Households,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,828.72
5356,Wellington,Households,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,845.12
5357,West Coast,Households,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,7.24
5358,West Coast,Households,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,5.68
5359,West Coast,Households,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,9.56
5360,West Coast,Households,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,6.97
5361,West Coast,Households,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,8.78
5362,West Coast,Households,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,7.04
5363,West Coast,Households,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,6.01
5364,West Coast,Households,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,6.25
5365,West Coast,Households,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,7.16
5366,West Coast,Households,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,7.06
5367,West Coast,Households,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,7.22
5368,West Coast,Households,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,8.79
5369,West Coast,Households,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,7.9
5370,West Coast,Households,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,3.77
5371,West Coast,Households,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,3.86
5372,West Coast,Households,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,3.86
5373,West Coast,Households,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,3.82
5374,West Coast,Households,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,3.96
5375,West Coast,Households,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,4
5376,West Coast,Households,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,4.09
5377,West Coast,Households,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,4.23
5378,West Coast,Households,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,4.32
5379,West Coast,Households,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,4.4
5380,West Coast,Households,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,4.15
5381,West Coast,Households,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,3.99
5382,West Coast,Households,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,3.91
5383,West Coast,"Transport, postal, and warehousing","Air, space, scenic, and other transport",Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,5.24
5384,West Coast,"Transport, postal, and warehousing","Air, space, scenic, and other transport",Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,5.29
5385,West Coast,"Transport, postal, and warehousing","Air, space, scenic, and other transport",Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,5.26
5386,West Coast,"Transport, postal, and warehousing","Air, space, scenic, and other transport",Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,5.29
5387,West Coast,"Transport, postal, and warehousing","Air, space, scenic, and other transport",Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,5.68
5388,West Coast,"Transport, postal, and warehousing","Air, space, scenic, and other transport",Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,5.03
5389,West Coast,"Transport, postal, and warehousing","Air, space, scenic, and other transport",Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,4.76
5390,West Coast,"Transport, postal, and warehousing","Air, space, scenic, and other transport",Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,5.22
5391,West Coast,"Transport, postal, and warehousing","Air, space, scenic, and other transport",Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,5.58
5392,West Coast,"Transport, postal, and warehousing","Air, space, scenic, and other transport",Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,4.44
5393,West Coast,"Transport, postal, and warehousing","Air, space, scenic, and other transport",Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,4.57
5394,West Coast,"Transport, postal, and warehousing","Air, space, scenic, and other transport",Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,4.5
5395,West Coast,"Transport, postal, and warehousing","Air, space, scenic, and other transport",Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,4.31
5396,West Coast,"Electricity, gas, water, and waste services",Electricity generation and gas supply,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2.62
5397,West Coast,"Electricity, gas, water, and waste services",Electricity generation and gas supply,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2.51
5398,West Coast,"Electricity, gas, water, and waste services",Electricity generation and gas supply,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2.64
5399,West Coast,"Electricity, gas, water, and waste services",Electricity generation and gas supply,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2.32
5400,West Coast,"Electricity, gas, water, and waste services",Electricity generation and gas supply,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,1.93
5401,West Coast,"Electricity, gas, water, and waste services",Electricity generation and gas supply,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,1.74
5402,West Coast,"Electricity, gas, water, and waste services",Electricity generation and gas supply,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,1.47
5403,West Coast,"Electricity, gas, water, and waste services",Electricity generation and gas supply,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,1.51
5404,West Coast,"Electricity, gas, water, and waste services",Electricity generation and gas supply,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,1.5
5405,West Coast,"Electricity, gas, water, and waste services",Electricity generation and gas supply,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,1.44
5406,West Coast,"Electricity, gas, water, and waste services",Electricity generation and gas supply,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,1.54
5407,West Coast,"Electricity, gas, water, and waste services",Electricity generation and gas supply,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,1.54
5408,West Coast,"Electricity, gas, water, and waste services",Electricity generation and gas supply,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,1.61
5409,West Coast,"Transport, postal, and warehousing","Road, rail, water, and other transport services",Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,22.91
5410,West Coast,"Transport, postal, and warehousing","Road, rail, water, and other transport services",Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,23.46
5411,West Coast,"Transport, postal, and warehousing","Road, rail, water, and other transport services",Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,23.65
5412,West Coast,"Transport, postal, and warehousing","Road, rail, water, and other transport services",Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,22.88
5413,West Coast,"Transport, postal, and warehousing","Road, rail, water, and other transport services",Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,25.79
5414,West Coast,"Transport, postal, and warehousing","Road, rail, water, and other transport services",Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,25.63
