ID,Region,Pollution Cause,Gas,Units,Magnitude,Year,Amount
2838,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2018,4796.4
2839,Northland,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,2018,2555.55
2840,Northland,Total,Methane,Kilotonnes,Carbon dioxide equivalents,2018,1782.61
2841,Northland,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,2018,400.38
2842,Northland,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,2018,57.88
2843,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2019,4907.96
2844,Northland,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,2019,2775.81
2845,Northland,Total,Methane,Kilotonnes,Carbon dioxide equivalents,2019,1705.55
2846,Northland,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,2019,372.21
2847,Northland,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,2019,54.41
2848,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2007,22.62
2849,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2008,22.44
2850,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2009,22.37
2851,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2010,22.3
2852,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2011,21.87
2853,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2012,21.7
2854,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2013,22.12
2855,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2014,22.29
2856,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2015,21.55
2857,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2016,22.83
2858,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2017,21.97
2859,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2018,21.55
2860,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2019,22.34
2861,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2007,152.33
2862,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2008,149.93
2863,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2009,141.62
2864,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2010,144.93
2865,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2011,140.64
2866,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2012,152.99
2867,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2013,150.62
2868,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2014,148.63
2869,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2015,149.11
2870,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2016,142.32
2871,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2017,147.56
2872,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2018,150.05
2873,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2019,150.9
2874,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2007,2388.65
2875,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2008,2439.06
2876,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2009,2371.35
2877,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2010,2246.42
2878,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2011,2247.31
2879,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2012,2279.17
2880,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2013,2284.8
2881,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2014,2075.04
2882,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2015,2223.9
2883,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2016,2287.87
2884,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2017,2237.21
2885,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2018,2209.28
2886,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2019,2111.96
2887,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2007,19.83
2888,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2008,18.54
2889,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2009,18.62
2890,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2010,23.77
2891,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2011,19.97
2892,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2012,21.4
2893,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2013,25.14
2894,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2014,18.33
2895,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2015,18.86
2896,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2016,19.27
2897,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2017,18.49
2898,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2018,13.16
2899,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2019,15.32
2900,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2007,2451.15
2901,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2008,2374.23
2902,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2009,2149.02
2903,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2010,2208.6
2904,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2011,2160
2905,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2012,2203.63
2906,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2013,2440.28
2907,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2014,2333.99
2908,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2015,2371.97
2909,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2016,1911.06
2910,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2017,1857.8
2911,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2018,1770.59
2912,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2019,1992.85
2913,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2007,358.46
2914,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2008,348.71
2915,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2009,345.06
2916,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2010,349.63
2917,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2011,351.51
2918,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2012,351.08
2919,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2013,343.42
2920,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2014,340.83
2921,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2015,373.32
2922,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2016,397.38
2923,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2017,426.47
2924,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2018,442.5
2925,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2019,432.44
2926,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2007,41.84
2927,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2008,42.92
2928,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2009,39.66
2929,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2010,41.96
2930,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2011,37.05
2931,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2012,50.46
2932,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2013,46.99
2933,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2014,48.26
2934,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2015,47.67
2935,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2016,43.03
2936,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2017,42.32
2937,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2018,43.94
2938,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2019,44.45
2939,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2007,2715.72
2940,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2008,2666.4
2941,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2009,2418.78
2942,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2010,2436.71
2943,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2011,2380.9
2944,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2012,2422.68
2945,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2013,2643.87
2946,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2014,2555.18
2947,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2015,2573.19
2948,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2016,2124.46
2949,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2017,2077.61
2950,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2018,1994.56
2951,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2019,2212.66
2952,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2007,53.51
2953,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2008,48.81
2954,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2009,64.71
2955,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2010,69.48
2956,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2011,61.91
2957,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2012,63.92
2958,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2013,81.04
2959,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2014,70.38
2960,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2015,72.02
2961,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2016,83.54
2962,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2017,78.39
2963,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2018,70.71
2964,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2019,74.77
2965,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2007,243.04
2966,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2008,267.37
2967,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2009,246.67
2968,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2010,207.67
2969,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2011,203.45
2970,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2012,201.46
2971,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2013,186.52
2972,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2014,203.47
2973,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2015,183.7
2974,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2016,193.38
2975,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2017,192.65
2976,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2018,193.79
2977,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2019,188.84
2978,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2007,21.53
2979,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2008,24.79
2980,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2009,23.09
2981,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2010,20.44
2982,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2011,17.45
2983,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2012,17.59
2984,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2013,17.07
2985,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2014,17.72
2986,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2015,17.52
2987,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2016,20.02
2988,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2017,27.15
2989,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2018,30.19
2990,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2019,30.98
2991,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2007,2315.31
2992,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2008,2371.71
2993,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2009,2288.02
2994,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2010,2153.17
2995,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2011,2165.43
2996,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2012,2193.86
2997,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2013,2178.62
2998,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2014,1986.34
2999,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2015,2133.02
3000,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2016,2185.06
3001,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2017,2140.33
3002,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2018,2125.41
3003,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2019,2021.88
3004,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2007,234.45
3005,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2008,259.92
3006,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2009,223.71
3007,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2010,182.76
3008,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2011,179.66
3009,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2012,176.89
3010,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2013,162.8
3011,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2014,178.76
3012,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2015,160.24
3013,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2016,169.69
3014,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2017,168.87
3015,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2018,170.79
3016,Northland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2019,165.75
3017,Northland,Transport,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2007,324.76
3018,Northland,Transport,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2008,316.5
3019,Northland,Transport,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2009,311.73
3020,Northland,Transport,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2010,318.57
3021,Northland,Transport,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2011,320.06
3022,Northland,Transport,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2012,318.32
3023,Northland,Transport,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2013,310.29
3024,Northland,Transport,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2014,307.56
3025,Northland,Transport,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2015,338.52
3026,Northland,Transport,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2016,362.27
3027,Northland,Transport,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2017,389.92
3028,Northland,Transport,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2018,405.5
3029,Northland,Transport,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2019,395.01
