"","id","Data.source.citation","Species","Authority","Common.Name","Location.of.population","Country.list","Region","Are.coordinates.for.specific.location.","biome","realm","Units","Sampling.method","Data.transformed","year","pop","scalepop"
"617",2403," Arnekleiv, J. V., G. Kj<ed>_rstad, et al. (2000). Fiskebiologiske unders<ed><9f>kelser i Stj<ed><9f>rdalselva 1990-1999. Del 1. Vassdragsregulering, hydrografi, bunndyr, ungfisktettheter og smolt. Vitenskapsmuseet Rapport Zoologisk Serie: 2000-3, NTNU Vitenskapsmuseet.| Arnekleiv, J. V. (2005). Fiskeribiologiske unders<ed><9f>kelser av laks (Salmo salar) og <ed><9f>rret (Salmo trutta) i Stj<ed><9f>rdalselva, Nord Tr<ed><9f>ndelag. Data fra 1992 til 2004. W. Norway.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Stj<ed><9f>rdalselva, Stj<ed><9f>rdal, Nord-Tr<ed><9f>ndelag","Norway","Europe",TRUE,"Polar freshwaters","Palearctic","Number of fish per 100 km2 (0+ og 1+)","Estimated smolt production","No",1996,3.6,-0.318181818181818
"618",2403," Arnekleiv, J. V., G. Kj<ed>_rstad, et al. (2000). Fiskebiologiske unders<ed><9f>kelser i Stj<ed><9f>rdalselva 1990-1999. Del 1. Vassdragsregulering, hydrografi, bunndyr, ungfisktettheter og smolt. Vitenskapsmuseet Rapport Zoologisk Serie: 2000-3, NTNU Vitenskapsmuseet.| Arnekleiv, J. V. (2005). Fiskeribiologiske unders<ed><9f>kelser av laks (Salmo salar) og <ed><9f>rret (Salmo trutta) i Stj<ed><9f>rdalselva, Nord Tr<ed><9f>ndelag. Data fra 1992 til 2004. W. Norway.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Stj<ed><9f>rdalselva, Stj<ed><9f>rdal, Nord-Tr<ed><9f>ndelag","Norway","Europe",TRUE,"Polar freshwaters","Palearctic","Number of fish per 100 km2 (0+ og 1+)","Estimated smolt production","No",1997,4.2,-0.0454545454545455
"619",2403," Arnekleiv, J. V., G. Kj<ed>_rstad, et al. (2000). Fiskebiologiske unders<ed><9f>kelser i Stj<ed><9f>rdalselva 1990-1999. Del 1. Vassdragsregulering, hydrografi, bunndyr, ungfisktettheter og smolt. Vitenskapsmuseet Rapport Zoologisk Serie: 2000-3, NTNU Vitenskapsmuseet.| Arnekleiv, J. V. (2005). Fiskeribiologiske unders<ed><9f>kelser av laks (Salmo salar) og <ed><9f>rret (Salmo trutta) i Stj<ed><9f>rdalselva, Nord Tr<ed><9f>ndelag. Data fra 1992 til 2004. W. Norway.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Stj<ed><9f>rdalselva, Stj<ed><9f>rdal, Nord-Tr<ed><9f>ndelag","Norway","Europe",TRUE,"Polar freshwaters","Palearctic","Number of fish per 100 km2 (0+ og 1+)","Estimated smolt production","No",1998,2.4,-0.863636363636364
"620",2403," Arnekleiv, J. V., G. Kj<ed>_rstad, et al. (2000). Fiskebiologiske unders<ed><9f>kelser i Stj<ed><9f>rdalselva 1990-1999. Del 1. Vassdragsregulering, hydrografi, bunndyr, ungfisktettheter og smolt. Vitenskapsmuseet Rapport Zoologisk Serie: 2000-3, NTNU Vitenskapsmuseet.| Arnekleiv, J. V. (2005). Fiskeribiologiske unders<ed><9f>kelser av laks (Salmo salar) og <ed><9f>rret (Salmo trutta) i Stj<ed><9f>rdalselva, Nord Tr<ed><9f>ndelag. Data fra 1992 til 2004. W. Norway.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Stj<ed><9f>rdalselva, Stj<ed><9f>rdal, Nord-Tr<ed><9f>ndelag","Norway","Europe",TRUE,"Polar freshwaters","Palearctic","Number of fish per 100 km2 (0+ og 1+)","Estimated smolt production","No",1999,3.3,-0.454545454545455
"621",2403," Arnekleiv, J. V., G. Kj<ed>_rstad, et al. (2000). Fiskebiologiske unders<ed><9f>kelser i Stj<ed><9f>rdalselva 1990-1999. Del 1. Vassdragsregulering, hydrografi, bunndyr, ungfisktettheter og smolt. Vitenskapsmuseet Rapport Zoologisk Serie: 2000-3, NTNU Vitenskapsmuseet.| Arnekleiv, J. V. (2005). Fiskeribiologiske unders<ed><9f>kelser av laks (Salmo salar) og <ed><9f>rret (Salmo trutta) i Stj<ed><9f>rdalselva, Nord Tr<ed><9f>ndelag. Data fra 1992 til 2004. W. Norway.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Stj<ed><9f>rdalselva, Stj<ed><9f>rdal, Nord-Tr<ed><9f>ndelag","Norway","Europe",TRUE,"Polar freshwaters","Palearctic","Number of fish per 100 km2 (0+ og 1+)","Estimated smolt production","No",2000,4.7,0.181818181818182
"622",2403," Arnekleiv, J. V., G. Kj<ed>_rstad, et al. (2000). Fiskebiologiske unders<ed><9f>kelser i Stj<ed><9f>rdalselva 1990-1999. Del 1. Vassdragsregulering, hydrografi, bunndyr, ungfisktettheter og smolt. Vitenskapsmuseet Rapport Zoologisk Serie: 2000-3, NTNU Vitenskapsmuseet.| Arnekleiv, J. V. (2005). Fiskeribiologiske unders<ed><9f>kelser av laks (Salmo salar) og <ed><9f>rret (Salmo trutta) i Stj<ed><9f>rdalselva, Nord Tr<ed><9f>ndelag. Data fra 1992 til 2004. W. Norway.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Stj<ed><9f>rdalselva, Stj<ed><9f>rdal, Nord-Tr<ed><9f>ndelag","Norway","Europe",TRUE,"Polar freshwaters","Palearctic","Number of fish per 100 km2 (0+ og 1+)","Estimated smolt production","No",2001,2.4,-0.863636363636364
"623",2403," Arnekleiv, J. V., G. Kj<ed>_rstad, et al. (2000). Fiskebiologiske unders<ed><9f>kelser i Stj<ed><9f>rdalselva 1990-1999. Del 1. Vassdragsregulering, hydrografi, bunndyr, ungfisktettheter og smolt. Vitenskapsmuseet Rapport Zoologisk Serie: 2000-3, NTNU Vitenskapsmuseet.| Arnekleiv, J. V. (2005). Fiskeribiologiske unders<ed><9f>kelser av laks (Salmo salar) og <ed><9f>rret (Salmo trutta) i Stj<ed><9f>rdalselva, Nord Tr<ed><9f>ndelag. Data fra 1992 til 2004. W. Norway.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Stj<ed><9f>rdalselva, Stj<ed><9f>rdal, Nord-Tr<ed><9f>ndelag","Norway","Europe",TRUE,"Polar freshwaters","Palearctic","Number of fish per 100 km2 (0+ og 1+)","Estimated smolt production","No",2002,2.5,-0.818181818181818
"624",2403," Arnekleiv, J. V., G. Kj<ed>_rstad, et al. (2000). Fiskebiologiske unders<ed><9f>kelser i Stj<ed><9f>rdalselva 1990-1999. Del 1. Vassdragsregulering, hydrografi, bunndyr, ungfisktettheter og smolt. Vitenskapsmuseet Rapport Zoologisk Serie: 2000-3, NTNU Vitenskapsmuseet.| Arnekleiv, J. V. (2005). Fiskeribiologiske unders<ed><9f>kelser av laks (Salmo salar) og <ed><9f>rret (Salmo trutta) i Stj<ed><9f>rdalselva, Nord Tr<ed><9f>ndelag. Data fra 1992 til 2004. W. Norway.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Stj<ed><9f>rdalselva, Stj<ed><9f>rdal, Nord-Tr<ed><9f>ndelag","Norway","Europe",TRUE,"Polar freshwaters","Palearctic","Number of fish per 100 km2 (0+ og 1+)","Estimated smolt production","No",2003,3.3,-0.454545454545455
"625",2403," Arnekleiv, J. V., G. Kj<ed>_rstad, et al. (2000). Fiskebiologiske unders<ed><9f>kelser i Stj<ed><9f>rdalselva 1990-1999. Del 1. Vassdragsregulering, hydrografi, bunndyr, ungfisktettheter og smolt. Vitenskapsmuseet Rapport Zoologisk Serie: 2000-3, NTNU Vitenskapsmuseet.| Arnekleiv, J. V. (2005). Fiskeribiologiske unders<ed><9f>kelser av laks (Salmo salar) og <ed><9f>rret (Salmo trutta) i Stj<ed><9f>rdalselva, Nord Tr<ed><9f>ndelag. Data fra 1992 til 2004. W. Norway.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Stj<ed><9f>rdalselva, Stj<ed><9f>rdal, Nord-Tr<ed><9f>ndelag","Norway","Europe",TRUE,"Polar freshwaters","Palearctic","Number of fish per 100 km2 (0+ og 1+)","Estimated smolt production","No",2004,6.5,1
"626",2402," Saltveit, S. J. (2004). Bestandsforhold hos laks i Enningdalselva, <ed><d6>stfold. <ed><83>rsrapport for 2002 og 2003, Laboratorium for ferskvanns<ed><9f>kologi og innlandsfiske, Universitetets naturhistoriske museer og botanisk hage, Universitetet i Oslo,.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Enningdalselva, Halden, <ed><d6>stfold","Norway","Europe",TRUE,"Polar freshwaters","Palearctic","Number of fish per 100 km2 (0+ and 1+)","Unknown","No",1997,24,0
"627",2402," Saltveit, S. J. (2004). Bestandsforhold hos laks i Enningdalselva, <ed><d6>stfold. <ed><83>rsrapport for 2002 og 2003, Laboratorium for ferskvanns<ed><9f>kologi og innlandsfiske, Universitetets naturhistoriske museer og botanisk hage, Universitetet i Oslo,.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Enningdalselva, Halden, <ed><d6>stfold","Norway","Europe",TRUE,"Polar freshwaters","Palearctic","Number of fish per 100 km2 (0+ and 1+)","Unknown","No",1999,38,1
"628",2402," Saltveit, S. J. (2004). Bestandsforhold hos laks i Enningdalselva, <ed><d6>stfold. <ed><83>rsrapport for 2002 og 2003, Laboratorium for ferskvanns<ed><9f>kologi og innlandsfiske, Universitetets naturhistoriske museer og botanisk hage, Universitetet i Oslo,.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Enningdalselva, Halden, <ed><d6>stfold","Norway","Europe",TRUE,"Polar freshwaters","Palearctic","Number of fish per 100 km2 (0+ and 1+)","Unknown","No",2000,33,0.642857142857143
"629",2402," Saltveit, S. J. (2004). Bestandsforhold hos laks i Enningdalselva, <ed><d6>stfold. <ed><83>rsrapport for 2002 og 2003, Laboratorium for ferskvanns<ed><9f>kologi og innlandsfiske, Universitetets naturhistoriske museer og botanisk hage, Universitetet i Oslo,.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Enningdalselva, Halden, <ed><d6>stfold","Norway","Europe",TRUE,"Polar freshwaters","Palearctic","Number of fish per 100 km2 (0+ and 1+)","Unknown","No",2001,10,-1
"630",2402," Saltveit, S. J. (2004). Bestandsforhold hos laks i Enningdalselva, <ed><d6>stfold. <ed><83>rsrapport for 2002 og 2003, Laboratorium for ferskvanns<ed><9f>kologi og innlandsfiske, Universitetets naturhistoriske museer og botanisk hage, Universitetet i Oslo,.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Enningdalselva, Halden, <ed><d6>stfold","Norway","Europe",TRUE,"Polar freshwaters","Palearctic","Number of fish per 100 km2 (0+ and 1+)","Unknown","No",2002,25,0.0714285714285714
"631",2402," Saltveit, S. J. (2004). Bestandsforhold hos laks i Enningdalselva, <ed><d6>stfold. <ed><83>rsrapport for 2002 og 2003, Laboratorium for ferskvanns<ed><9f>kologi og innlandsfiske, Universitetets naturhistoriske museer og botanisk hage, Universitetet i Oslo,.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Enningdalselva, Halden, <ed><d6>stfold","Norway","Europe",TRUE,"Polar freshwaters","Palearctic","Number of fish per 100 km2 (0+ and 1+)","Unknown","No",2003,13,-0.785714285714286
"632",2401," Jensen, A. J., B. O. Johnsen, et al. (2004). Fiskebiologiske unders<ed><9f>kelser i Eidfjordvassdraget, Hordaland fylke 2003. NINA Oppdragsmelding 810: 34pp.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Eira,(Eresfjorden)?, M<ed><9f>re og Romsdal","Norway","Europe",TRUE,"Polar freshwaters","Palearctic","Proportion wild fish caugt during fishing ","Wild salmon","No",1987,87.3,1
"633",2401," Jensen, A. J., B. O. Johnsen, et al. (2004). Fiskebiologiske unders<ed><9f>kelser i Eidfjordvassdraget, Hordaland fylke 2003. NINA Oppdragsmelding 810: 34pp.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Eira,(Eresfjorden)?, M<ed><9f>re og Romsdal","Norway","Europe",TRUE,"Polar freshwaters","Palearctic","Proportion wild fish caugt during fishing ","Wild salmon","No",1988,83.9,0.886477462437396
"634",2401," Jensen, A. J., B. O. Johnsen, et al. (2004). Fiskebiologiske unders<ed><9f>kelser i Eidfjordvassdraget, Hordaland fylke 2003. NINA Oppdragsmelding 810: 34pp.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Eira,(Eresfjorden)?, M<ed><9f>re og Romsdal","Norway","Europe",TRUE,"Polar freshwaters","Palearctic","Proportion wild fish caugt during fishing ","Wild salmon","No",1989,76.2,0.629382303839733
"635",2401," Jensen, A. J., B. O. Johnsen, et al. (2004). Fiskebiologiske unders<ed><9f>kelser i Eidfjordvassdraget, Hordaland fylke 2003. NINA Oppdragsmelding 810: 34pp.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Eira,(Eresfjorden)?, M<ed><9f>re og Romsdal","Norway","Europe",TRUE,"Polar freshwaters","Palearctic","Proportion wild fish caugt during fishing ","Wild salmon","No",1990,59,0.0550918196994992
"636",2401," Jensen, A. J., B. O. Johnsen, et al. (2004). Fiskebiologiske unders<ed><9f>kelser i Eidfjordvassdraget, Hordaland fylke 2003. NINA Oppdragsmelding 810: 34pp.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Eira,(Eresfjorden)?, M<ed><9f>re og Romsdal","Norway","Europe",TRUE,"Polar freshwaters","Palearctic","Proportion wild fish caugt during fishing ","Wild salmon","No",1991,60,0.0884808013355594
"637",2401," Jensen, A. J., B. O. Johnsen, et al. (2004). Fiskebiologiske unders<ed><9f>kelser i Eidfjordvassdraget, Hordaland fylke 2003. NINA Oppdragsmelding 810: 34pp.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Eira,(Eresfjorden)?, M<ed><9f>re og Romsdal","Norway","Europe",TRUE,"Polar freshwaters","Palearctic","Proportion wild fish caugt during fishing ","Wild salmon","No",1992,48,-0.312186978297162
"638",2401," Jensen, A. J., B. O. Johnsen, et al. (2004). Fiskebiologiske unders<ed><9f>kelser i Eidfjordvassdraget, Hordaland fylke 2003. NINA Oppdragsmelding 810: 34pp.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Eira,(Eresfjorden)?, M<ed><9f>re og Romsdal","Norway","Europe",TRUE,"Polar freshwaters","Palearctic","Proportion wild fish caugt during fishing ","Wild salmon","No",1993,50,-0.245409015025042
"639",2401," Jensen, A. J., B. O. Johnsen, et al. (2004). Fiskebiologiske unders<ed><9f>kelser i Eidfjordvassdraget, Hordaland fylke 2003. NINA Oppdragsmelding 810: 34pp.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Eira,(Eresfjorden)?, M<ed><9f>re og Romsdal","Norway","Europe",TRUE,"Polar freshwaters","Palearctic","Proportion wild fish caugt during fishing ","Wild salmon","No",1994,62.9,0.185308848080133
"640",2401," Jensen, A. J., B. O. Johnsen, et al. (2004). Fiskebiologiske unders<ed><9f>kelser i Eidfjordvassdraget, Hordaland fylke 2003. NINA Oppdragsmelding 810: 34pp.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Eira,(Eresfjorden)?, M<ed><9f>re og Romsdal","Norway","Europe",TRUE,"Polar freshwaters","Palearctic","Proportion wild fish caugt during fishing ","Wild salmon","No",1995,69.1,0.392320534223706
"641",2401," Jensen, A. J., B. O. Johnsen, et al. (2004). Fiskebiologiske unders<ed><9f>kelser i Eidfjordvassdraget, Hordaland fylke 2003. NINA Oppdragsmelding 810: 34pp.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Eira,(Eresfjorden)?, M<ed><9f>re og Romsdal","Norway","Europe",TRUE,"Polar freshwaters","Palearctic","Proportion wild fish caugt during fishing ","Wild salmon","No",1996,63,0.18864774624374
"642",2401," Jensen, A. J., B. O. Johnsen, et al. (2004). Fiskebiologiske unders<ed><9f>kelser i Eidfjordvassdraget, Hordaland fylke 2003. NINA Oppdragsmelding 810: 34pp.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Eira,(Eresfjorden)?, M<ed><9f>re og Romsdal","Norway","Europe",TRUE,"Polar freshwaters","Palearctic","Proportion wild fish caugt during fishing ","Wild salmon","No",1997,39,-0.612687813021703
"643",2401," Jensen, A. J., B. O. Johnsen, et al. (2004). Fiskebiologiske unders<ed><9f>kelser i Eidfjordvassdraget, Hordaland fylke 2003. NINA Oppdragsmelding 810: 34pp.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Eira,(Eresfjorden)?, M<ed><9f>re og Romsdal","Norway","Europe",TRUE,"Polar freshwaters","Palearctic","Proportion wild fish caugt during fishing ","Wild salmon","No",1998,34,-0.779632721202003
"644",2401," Jensen, A. J., B. O. Johnsen, et al. (2004). Fiskebiologiske unders<ed><9f>kelser i Eidfjordvassdraget, Hordaland fylke 2003. NINA Oppdragsmelding 810: 34pp.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Eira,(Eresfjorden)?, M<ed><9f>re og Romsdal","Norway","Europe",TRUE,"Polar freshwaters","Palearctic","Proportion wild fish caugt during fishing ","Wild salmon","No",1999,58.8,0.0484140233722872
"645",2401," Jensen, A. J., B. O. Johnsen, et al. (2004). Fiskebiologiske unders<ed><9f>kelser i Eidfjordvassdraget, Hordaland fylke 2003. NINA Oppdragsmelding 810: 34pp.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Eira,(Eresfjorden)?, M<ed><9f>re og Romsdal","Norway","Europe",TRUE,"Polar freshwaters","Palearctic","Proportion wild fish caugt during fishing ","Wild salmon","No",2000,43.7,-0.45575959933222
"646",2401," Jensen, A. J., B. O. Johnsen, et al. (2004). Fiskebiologiske unders<ed><9f>kelser i Eidfjordvassdraget, Hordaland fylke 2003. NINA Oppdragsmelding 810: 34pp.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Eira,(Eresfjorden)?, M<ed><9f>re og Romsdal","Norway","Europe",TRUE,"Polar freshwaters","Palearctic","Proportion wild fish caugt during fishing ","Wild salmon","No",2001,56.4,-0.0317195325542571
"647",2401," Jensen, A. J., B. O. Johnsen, et al. (2004). Fiskebiologiske unders<ed><9f>kelser i Eidfjordvassdraget, Hordaland fylke 2003. NINA Oppdragsmelding 810: 34pp.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Eira,(Eresfjorden)?, M<ed><9f>re og Romsdal","Norway","Europe",TRUE,"Polar freshwaters","Palearctic","Proportion wild fish caugt during fishing ","Wild salmon","No",2002,48,-0.312186978297162
"648",2401," Jensen, A. J., B. O. Johnsen, et al. (2004). Fiskebiologiske unders<ed><9f>kelser i Eidfjordvassdraget, Hordaland fylke 2003. NINA Oppdragsmelding 810: 34pp.","Salmo salar","Linnaeus, 1758","Atlantic salmon","Eira,(Eresfjorden)?, M<ed><9f>re og Romsdal","Norway","Europe",TRUE,"Polar freshwaters","Palearctic","Proportion wild fish caugt during fishing ","Wild salmon","No",2003,27.4,-1
"649",2400," Jensen, A. (2004). Unpublished data, Norwegian Institute for Nature Research (NINA).","Salmo salar","Linnaeus, 1758","Atlantic salmon","Strynselva, Sogn og Fjordane","Norway","Europe",FALSE,"Polar freshwaters","Palearctic","Number per 100 m2","Density of 1-4 years old fish ","No",1986,114.4,0.181159420289855
"650",2400," Jensen, A. (2004). Unpublished data, Norwegian Institute for Nature Research (NINA).","Salmo salar","Linnaeus, 1758","Atlantic salmon","Strynselva, Sogn og Fjordane","Norway","Europe",FALSE,"Polar freshwaters","Palearctic","Number per 100 m2","Density of 1-4 years old fish ","No",1987,65,-0.534782608695652
"651",2400," Jensen, A. (2004). Unpublished data, Norwegian Institute for Nature Research (NINA).","Salmo salar","Linnaeus, 1758","Atlantic salmon","Strynselva, Sogn og Fjordane","Norway","Europe",FALSE,"Polar freshwaters","Palearctic","Number per 100 m2","Density of 1-4 years old fish ","No",1988,45.6,-0.815942028985507
"652",2400," Jensen, A. (2004). Unpublished data, Norwegian Institute for Nature Research (NINA).","Salmo salar","Linnaeus, 1758","Atlantic salmon","Strynselva, Sogn og Fjordane","Norway","Europe",FALSE,"Polar freshwaters","Palearctic","Number per 100 m2","Density of 1-4 years old fish ","No",1989,116,0.204347826086956
"653",2400," Jensen, A. (2004). Unpublished data, Norwegian Institute for Nature Research (NINA).","Salmo salar","Linnaeus, 1758","Atlantic salmon","Strynselva, Sogn og Fjordane","Norway","Europe",FALSE,"Polar freshwaters","Palearctic","Number per 100 m2","Density of 1-4 years old fish ","No",1991,44.5,-0.831884057971015
"654",2400," Jensen, A. (2004). Unpublished data, Norwegian Institute for Nature Research (NINA).","Salmo salar","Linnaeus, 1758","Atlantic salmon","Strynselva, Sogn og Fjordane","Norway","Europe",FALSE,"Polar freshwaters","Palearctic","Number per 100 m2","Density of 1-4 years old fish ","No",1992,118.5,0.240579710144927
"655",2400," Jensen, A. (2004). Unpublished data, Norwegian Institute for Nature Research (NINA).","Salmo salar","Linnaeus, 1758","Atlantic salmon","Strynselva, Sogn og Fjordane","Norway","Europe",FALSE,"Polar freshwaters","Palearctic","Number per 100 m2","Density of 1-4 years old fish ","No",1993,170.9,1
"656",2400," Jensen, A. (2004). Unpublished data, Norwegian Institute for Nature Research (NINA).","Salmo salar","Linnaeus, 1758","Atlantic salmon","Strynselva, Sogn og Fjordane","Norway","Europe",FALSE,"Polar freshwaters","Palearctic","Number per 100 m2","Density of 1-4 years old fish ","No",1994,76,-0.37536231884058
"657",2400," Jensen, A. (2004). Unpublished data, Norwegian Institute for Nature Research (NINA).","Salmo salar","Linnaeus, 1758","Atlantic salmon","Strynselva, Sogn og Fjordane","Norway","Europe",FALSE,"Polar freshwaters","Palearctic","Number per 100 m2","Density of 1-4 years old fish ","No",1995,142.9,0.594202898550725
"658",2400," Jensen, A. (2004). Unpublished data, Norwegian Institute for Nature Research (NINA).","Salmo salar","Linnaeus, 1758","Atlantic salmon","Strynselva, Sogn og Fjordane","Norway","Europe",FALSE,"Polar freshwaters","Palearctic","Number per 100 m2","Density of 1-4 years old fish ","No",1996,83.2,-0.271014492753623
"659",2400," Jensen, A. (2004). Unpublished data, Norwegian Institute for Nature Research (NINA).","Salmo salar","Linnaeus, 1758","Atlantic salmon","Strynselva, Sogn og Fjordane","Norway","Europe",FALSE,"Polar freshwaters","Palearctic","Number per 100 m2","Density of 1-4 years old fish ","No",1997,70.4,-0.456521739130435
"660",2400," Jensen, A. (2004). Unpublished data, Norwegian Institute for Nature Research (NINA).","Salmo salar","Linnaeus, 1758","Atlantic salmon","Strynselva, Sogn og Fjordane","Norway","Europe",FALSE,"Polar freshwaters","Palearctic","Number per 100 m2","Density of 1-4 years old fish ","No",1998,61,-0.592753623188406
"661",2400," Jensen, A. (2004). Unpublished data, Norwegian Institute for Nature Research (NINA).","Salmo salar","Linnaeus, 1758","Atlantic salmon","Strynselva, Sogn og Fjordane","Norway","Europe",FALSE,"Polar freshwaters","Palearctic","Number per 100 m2","Density of 1-4 years old fish ","No",1999,121.8,0.288405797101449
"662",2400," Jensen, A. (2004). Unpublished data, Norwegian Institute for Nature Research (NINA).","Salmo salar","Linnaeus, 1758","Atlantic salmon","Strynselva, Sogn og Fjordane","Norway","Europe",FALSE,"Polar freshwaters","Palearctic","Number per 100 m2","Density of 1-4 years old fish ","No",2000,126.9,0.36231884057971
"663",2400," Jensen, A. (2004). Unpublished data, Norwegian Institute for Nature Research (NINA).","Salmo salar","Linnaeus, 1758","Atlantic salmon","Strynselva, Sogn og Fjordane","Norway","Europe",FALSE,"Polar freshwaters","Palearctic","Number per 100 m2","Density of 1-4 years old fish ","No",2001,32.9,-1
"664",2400," Jensen, A. (2004). Unpublished data, Norwegian Institute for Nature Research (NINA).","Salmo salar","Linnaeus, 1758","Atlantic salmon","Strynselva, Sogn og Fjordane","Norway","Europe",FALSE,"Polar freshwaters","Palearctic","Number per 100 m2","Density of 1-4 years old fish ","No",2002,54.9,-0.681159420289855
"665",2400," Jensen, A. (2004). Unpublished data, Norwegian Institute for Nature Research (NINA).","Salmo salar","Linnaeus, 1758","Atlantic salmon","Strynselva, Sogn og Fjordane","Norway","Europe",FALSE,"Polar freshwaters","Palearctic","Number per 100 m2","Density of 1-4 years old fish ","No",2003,45.4,-0.818840579710145
"666",2400," Jensen, A. (2004). Unpublished data, Norwegian Institute for Nature Research (NINA).","Salmo salar","Linnaeus, 1758","Atlantic salmon","Strynselva, Sogn og Fjordane","Norway","Europe",FALSE,"Polar freshwaters","Palearctic","Number per 100 m2","Density of 1-4 years old fish ","No",2004,147.7,0.663768115942029
"667",2399," Direktoratet for naturforvaltning (2003). Bestandsstatus for laks i Norge 2002. Rapport fra arbeidsgruppe: Utredning 2003-2002.","Salmo salar","Linnaeus, 1758","Atlantic salmon","<ed><d6>yens<ed><ab>a, Sogn og Fjordane","Norway","Europe",FALSE,"Polar freshwaters","Palearctic","Number","Adults ","No",1997,4120,1
"668",2399," Direktoratet for naturforvaltning (2003). Bestandsstatus for laks i Norge 2002. Rapport fra arbeidsgruppe: Utredning 2003-2002.","Salmo salar","Linnaeus, 1758","Atlantic salmon","<ed><d6>yens<ed><ab>a, Sogn og Fjordane","Norway","Europe",FALSE,"Polar freshwaters","Palearctic","Number","Adults ","No",1998,3411,0.431207380665865
"669",2399," Direktoratet for naturforvaltning (2003). Bestandsstatus for laks i Norge 2002. Rapport fra arbeidsgruppe: Utredning 2003-2002.","Salmo salar","Linnaeus, 1758","Atlantic salmon","<ed><d6>yens<ed><ab>a, Sogn og Fjordane","Norway","Europe",FALSE,"Polar freshwaters","Palearctic","Number","Adults ","No",1999,3274,0.32129963898917
"670",2399," Direktoratet for naturforvaltning (2003). Bestandsstatus for laks i Norge 2002. Rapport fra arbeidsgruppe: Utredning 2003-2002.","Salmo salar","Linnaeus, 1758","Atlantic salmon","<ed><d6>yens<ed><ab>a, Sogn og Fjordane","Norway","Europe",FALSE,"Polar freshwaters","Palearctic","Number","Adults ","No",2000,2226,-0.519454472523065
"671",2399," Direktoratet for naturforvaltning (2003). Bestandsstatus for laks i Norge 2002. Rapport fra arbeidsgruppe: Utredning 2003-2002.","Salmo salar","Linnaeus, 1758","Atlantic salmon","<ed><d6>yens<ed><ab>a, Sogn og Fjordane","Norway","Europe",FALSE,"Polar freshwaters","Palearctic","Number","Adults ","No",2001,3476,0.483353389490574
"672",2399," Direktoratet for naturforvaltning (2003). Bestandsstatus for laks i Norge 2002. Rapport fra arbeidsgruppe: Utredning 2003-2002.","Salmo salar","Linnaeus, 1758","Atlantic salmon","<ed><d6>yens<ed><ab>a, Sogn og Fjordane","Norway","Europe",FALSE,"Polar freshwaters","Palearctic","Number","Adults ","No",2002,1627,-1
"673",2338," Direktoratet for naturforvaltning (1995). Gytebestander av laks og sj<ed><9f>aure. En sammenstilling av registreringer fra til vassdrag i Sogn og Fjordane fra 1960-94. Utredning fra DN Nr. 1995 <e4><f3><f1> 7. .","Salmo salar","Linnaeus, 1758","Atlantic salmon","Utla, Sogn og Fjordane","Norway","Europe",TRUE,"Polar freshwaters","Palearctic","Females per m<8c>_","Unknown (In Norwegian)","No",1988,13,1
"674",2338," Direktoratet for naturforvaltning (1995). Gytebestander av laks og sj<ed><9f>aure. En sammenstilling av registreringer fra til vassdrag i Sogn og Fjordane fra 1960-94. Utredning fra DN Nr. 1995 <e4><f3><f1> 7. .","Salmo salar","Linnaeus, 1758","Atlantic salmon","Utla, Sogn og Fjordane","Norway","Europe",TRUE,"Polar freshwaters","Palearctic","Females per m<8c>_","Unknown (In Norwegian)","No",1989,2,-1
